"Numero_statut","IsActiveMember","EstimatedSalary","HasCrCard","Exited"
"3502","0","136983.77","0","0"
"3503","0","114371.33","1","1"
"3504","0","62389.35","0","0"
"3505","1","24435.77","0","0"
"3506","1","10908.33","1","0"
"3507","1","90977.48","0","0"
"3508","1","81062.93","1","0"
"3509","1","61230.83","1","0"
"3510","1","126837.72","1","0"
"3511","0","115668.53","1","0"
"3512","1","38819.45","1","0"
"3513","1","86994.54","1","0"
"3514","0","195204.99","0","0"
"3515","0","131301.74","0","0"
"3516","1","100835.19","0","0"
"3517","1","198969.78","1","0"
"3518","0","41542.95","0","0"
"3519","0","118272.07","0","0"
"3520","0","69586.27","1","1"
"3521","0","149629.13","1","1"
"3522","1","146680.25","0","0"
"3523","1","132809.18","1","0"
"3524","0","28707.69","1","0"
"3525","1","104706.29","1","0"
"3526","0","75335.68","1","0"
"3527","0","136827.96","1","0"
"3528","1","139065.94","1","0"
"3529","1","70179.91","1","0"
"3530","0","116160.04","1","0"
"3531","0","83008.49","1","1"
"3532","0","188484.52","0","1"
"3533","1","133699.82","1","1"
"3534","1","72172.13","0","1"
"3535","1","191057.76","1","0"
"3536","1","48233.75","1","0"
"3537","1","79178.31","1","0"
"3538","1","162347.05","1","0"
"3539","0","7611.61","1","1"
"3540","0","88890.05","1","0"
"3541","0","63833.09","0","0"
"3542","1","78310.04","1","0"
"3543","1","37898.91","1","0"
"3544","1","179521.24","0","1"
"3545","0","130726.96","1","0"
"3546","0","198714.29","0","0"
"3547","0","89543.25","1","0"
"3548","0","2423.9","0","1"
"3549","1","180326.83","0","0"
"3550","0","166305.16","1","1"
"3551","0","29883.63","1","0"
"3552","0","192029.19","1","0"
"3553","0","1710.89","1","0"
"3554","0","135163.76","1","1"
"3555","1","84927.42","0","0"
"3556","1","149912.28","1","1"
"3557","0","88206.04","1","1"
"3558","1","163667.56","0","0"
"3559","0","100153.43","0","0"
"3560","0","32275.09","1","1"
"3561","0","65501.91","0","1"
"3562","0","189392.66","1","0"
"3563","1","116069.24","1","1"
"3564","1","139861.53","0","0"
"3565","0","144184.06","0","1"
"3566","1","157888.5","0","0"
"3567","0","71911.3","0","0"
"3568","0","45033.75","1","0"
"3569","1","150465.93","0","0"
"3570","0","126381.6","1","1"
"3571","0","90189.72","1","1"
"3572","0","122433.09","1","0"
"3573","1","123825.83","0","0"
"3574","1","11426.7","1","0"
"3575","1","114951.42","1","0"
"3576","1","184636.05","0","0"
"3577","1","91055.27","1","0"
"3578","0","93991.65","1","0"
"3579","0","116511.12","1","1"
"3580","0","190631.23","1","0"
"3581","0","199970.74","1","0"
"3582","0","139947.17","1","0"
"3583","0","8816.37","1","0"
"3584","0","135650.72","1","1"
"3585","1","24577.34","0","0"
"3586","1","131249.46","1","0"
"3587","0","140126.17","1","0"
"3588","0","168219.75","1","0"
"3589","0","171867.08","1","0"
"3590","0","70613.52","0","0"
"3591","1","117946.3","0","0"
"3592","0","84872.66","1","0"
"3593","1","60590.72","1","1"
"3594","1","8444.5","0","0"
"3595","0","159132.83","1","0"
"3596","1","76998.69","1","0"
"3597","0","55835.66","0","0"
"3598","0","177524.19","1","0"
"3599","0","45985.52","1","0"
"3600","0","60297.72","1","0"
"3601","1","194421.12","0","1"
"3602","0","93568.77","1","1"
"3603","1","34702.92","1","0"
"3604","0","54473.6","1","1"
"3605","0","113943.17","0","0"
"3606","0","153727.32","1","0"
"3607","1","19116.97","1","0"
"3608","1","112554.68","0","0"
"3609","0","47318.75","1","0"
"3610","0","36690.49","1","0"
"3611","0","106918.67","1","1"
"3612","1","194563.65","0","0"
"3613","0","91086.73","1","0"
"3614","1","108008.65","1","0"
"3615","1","172363.52","1","0"
"3616","0","178587.36","0","1"
"3617","0","31907.44","1","1"
"3618","0","18922.18","1","1"
"3619","0","147222.95","1","1"
"3620","0","1474.79","1","0"
"3621","1","24924.92","1","0"
"3622","1","46884.1","1","0"
"3623","1","128918.42","1","0"
"3624","0","105291.26","1","0"
"3625","1","145381.65","0","0"
"3626","1","103792.53","1","0"
"3627","1","71121.04","1","1"
"3628","1","52327.57","1","0"
"3629","0","197428.64","0","0"
"3630","0","83210.84","0","0"
"3631","0","193099.43","0","0"
"3632","0","193008.52","1","0"
"3633","0","157567.37","1","0"
"3634","0","108977.5","1","0"
"3635","0","147759.84","0","0"
"3636","1","27528.4","1","0"
"3637","1","36479.27","0","0"
"3638","0","31726.76","1","1"
"3639","0","96398.51","0","0"
"3640","0","139558.6","1","1"
"3641","1","95007.8","1","0"
"3642","1","101663.47","1","0"
"3643","1","106197.44","1","0"
"3644","0","48466.89","1","0"
"3645","1","151978.36","1","0"
"3646","1","13288.46","0","1"
"3647","0","22666.77","1","1"
"3648","1","102391.06","0","0"
"3649","1","67830.2","0","1"
"3650","1","92090.36","1","0"
"3651","0","141023.01","0","0"
"3652","1","104222.8","1","0"
"3653","0","196395.05","1","0"
"3654","1","6866.31","0","0"
"3655","0","77737.86","0","0"
"3656","1","106116.84","0","0"
"3657","1","117948","1","1"
"3658","1","184581.68","1","0"
"3659","0","199378.58","1","1"
"3660","1","12483.39","0","1"
"3661","0","22404.64","1","0"
"3662","1","92887.06","1","0"
"3663","1","145157.97","0","0"
"3664","0","134889.95","1","1"
"3665","1","109309.29","1","0"
"3666","1","169964.12","0","0"
"3667","1","26327.42","1","0"
"3668","0","55072.93","0","0"
"3669","0","68574.88","0","1"
"3670","1","41671.81","1","0"
"3671","1","12409.01","1","0"
"3672","1","68367.18","0","0"
"3673","1","74564.41","1","0"
"3674","0","26843.76","1","0"
"3675","0","156774.75","1","0"
"3676","1","46019.43","1","0"
"3677","1","145411.39","0","0"
"3678","1","158268.84","1","0"
"3679","1","74637.57","1","0"
"3680","1","28391.52","1","0"
"3681","1","144385.54","1","0"
"3682","0","95181.06","1","1"
"3683","1","15627.51","1","0"
"3684","0","148477.57","0","1"
"3685","1","79957.95","0","0"
"3686","0","102763.69","0","0"
"3687","0","129654.22","1","0"
"3688","1","40652.33","1","0"
"3689","1","178291.09","1","0"
"3690","0","131906.44","1","0"
"3691","1","118607.4","1","0"
"3692","1","13848.58","0","0"
"3693","1","170903.4","0","0"
"3694","1","13161.66","1","1"
"3695","0","79304.38","1","1"
"3696","1","121402.53","1","0"
"3697","0","23305.01","0","0"
"3698","0","74510.65","1","0"
"3699","1","55601.44","0","0"
"3700","1","134526.87","1","0"
"3701","1","195424.01","1","0"
"3702","1","59563.49","1","0"
"3703","1","34595.58","1","0"
"3704","1","60036.99","1","1"
"3705","0","193021.49","1","0"
"3706","1","48108.72","1","0"
"3707","0","79082.76","0","0"
"3708","0","37914.12","1","0"
"3709","0","74593.84","0","0"
"3710","0","82967.97","1","1"
"3711","1","193441.23","1","0"
"3712","1","191790.29","0","1"
"3713","0","92455.96","1","0"
"3714","0","155231.55","0","0"
"3715","0","9217.92","1","0"
"3716","1","87941.85","0","1"
"3717","0","187508.06","0","0"
"3718","0","171519.06","1","0"
"3719","1","27012","1","0"
"3720","0","70916","1","1"
"3721","0","73073.68","1","0"
"3722","1","88783.59","1","0"
"3723","0","145524.36","1","0"
"3724","1","21333.22","1","0"
"3725","1","46675.51","0","1"
"3726","0","4802.25","1","0"
"3727","0","102975.72","1","1"
"3728","1","175071.29","1","1"
"3729","1","131970.86","1","0"
"3730","0","14174.09","1","0"
"3731","0","15378.75","0","0"
"3732","1","179797.79","0","1"
"3733","1","93917.68","1","1"
"3734","1","99490.01","1","0"
"3735","1","46415.09","1","0"
"3736","1","151815.76","1","0"
"3737","1","14865.05","1","0"
"3738","1","188007.99","1","0"
"3739","1","98175.74","1","0"
"3740","0","106851.7","1","0"
"3741","1","75204.21","0","0"
"3742","0","141872.05","1","1"
"3743","0","7103.71","1","0"
"3744","0","9241.83","1","1"
"3745","1","149517.71","1","1"
"3746","1","196079.32","1","0"
"3747","0","166165.93","0","1"
"3748","1","55724.24","1","0"
"3749","1","131768.98","0","0"
"3750","1","13858.95","1","0"
"3751","0","82774.07","1","0"
"3752","0","55389.59","1","0"
"3753","1","82336.73","0","0"
"3754","1","163225.48","1","0"
"3755","1","135536.72","1","0"
"3756","0","82422.97","0","0"
"3757","1","194660.78","0","0"
"3758","0","55347.28","1","0"
"3759","0","16717.11","1","1"
"3760","1","160277.65","1","0"
"3761","0","175905.97","0","0"
"3762","1","66040.83","0","0"
"3763","0","92198.05","0","0"
"3764","0","134625.09","1","1"
"3765","1","50974.57","1","0"
"3766","0","171922.72","1","0"
"3767","0","83058.14","0","0"
"3768","0","188382.77","1","0"
"3769","0","198030.24","0","0"
"3770","0","1055.66","0","0"
"3771","1","133173.19","1","0"
"3772","1","189875.83","1","0"
"3773","1","31802.92","1","0"
"3774","1","132649.85","1","0"
"3775","0","53067.83","1","1"
"3776","1","961.57","0","0"
"3777","0","71333.44","1","0"
"3778","1","16658.76","1","0"
"3779","1","74878.22","1","0"
"3780","0","112104.55","0","0"
"3781","0","48421.4","1","1"
"3782","0","170320.58","1","0"
"3783","0","37688.31","1","1"
"3784","1","136592.24","1","1"
"3785","0","48640.77","1","0"
"3786","1","89773.45","0","0"
"3787","0","42131.26","1","1"
"3788","1","186523.72","1","1"
"3789","0","41758.9","1","0"
"3790","1","199256.98","1","0"
"3791","1","153482.91","1","1"
"3792","0","21177.1","1","0"
"3793","1","138743.86","0","0"
"3794","0","25881","1","1"
"3795","0","66469.2","1","0"
"3796","1","142670.61","0","0"
"3797","0","103563.23","0","0"
"3798","1","69101.23","1","1"
"3799","0","59475.35","1","0"
"3800","0","135287.74","1","0"
"3801","1","38773.74","1","0"
"3802","0","138396.32","0","0"
"3803","1","110718.02","0","0"
"3804","0","118545.49","0","1"
"3805","0","123207.17","1","0"
"3806","0","99984.86","0","0"
"3807","0","58332.91","1","0"
"3808","1","50906.65","1","0"
"3809","1","127623.36","0","0"
"3810","1","169665.79","0","0"
"3811","0","194144.45","1","0"
"3812","0","35673.42","1","0"
"3813","1","177397.49","0","0"
"3814","1","159677.46","1","0"
"3815","0","153566.97","1","0"
"3816","0","52411.99","1","0"
"3817","1","79222.02","0","0"
"3818","0","32589.89","0","1"
"3819","1","93777.61","0","0"
"3820","0","112549.99","1","1"
"3821","0","191063.36","0","0"
"3822","1","153810.41","0","0"
"3823","0","105886.77","1","0"
"3824","0","96131.47","1","0"
"3825","0","15120.86","0","0"
"3826","0","16989.77","1","0"
"3827","1","143133.18","1","0"
"3828","0","93336.93","1","1"
"3829","1","9972.64","1","0"
"3830","0","30579.82","1","0"
"3831","1","199775.67","1","0"
"3832","0","179908.71","1","0"
"3833","0","101667","1","0"
"3834","1","171430.16","0","0"
"3835","0","112973.34","0","0"
"3836","1","190746.38","1","0"
"3837","1","187689.91","0","1"
"3838","0","153229.19","1","0"
"3839","1","14217.77","0","1"
"3840","1","64849.74","1","1"
"3841","1","160122.66","0","1"
"3842","1","138160.11","1","1"
"3843","1","64286.39","1","0"
"3844","1","80178.54","1","1"
"3845","0","101319.76","1","0"
"3846","0","92794.61","1","0"
"3847","1","63708.07","1","0"
"3848","0","110782.88","1","0"
"3849","0","10779.69","0","0"
"3850","0","183289.22","1","0"
"3851","0","66526.01","1","0"
"3852","1","123697.95","0","0"
"3853","1","155700.15","1","0"
"3854","1","82081.35","0","0"
"3855","0","121747.96","1","0"
"3856","1","172810.51","1","0"
"3857","0","159584.81","0","0"
"3858","1","108402.54","1","0"
"3859","1","77330.35","0","0"
"3860","0","21007.96","1","0"
"3861","1","9398.45","1","0"
"3862","0","182156.81","0","1"
"3863","0","110525.6","0","0"
"3864","0","51536.99","1","0"
"3865","0","49722.34","1","0"
"3866","1","66119.07","1","0"
"3867","1","37160.28","1","0"
"3868","0","197923.05","1","0"
"3869","1","65166.6","0","0"
"3870","0","49326.07","0","0"
"3871","1","42495.81","1","0"
"3872","1","148087.62","1","0"
"3873","0","9641.4","0","0"
"3874","1","164844.37","1","0"
"3875","1","132959.33","0","0"
"3876","1","135088.58","1","0"
"3877","1","4441.54","1","0"
"3878","1","174916.85","0","1"
"3879","1","1795.93","1","0"
"3880","0","180249.94","0","1"
"3881","1","153604.44","1","0"
"3882","1","189703.65","1","0"
"3883","1","66393.89","1","0"
"3884","1","30709.03","1","0"
"3885","1","71009.84","1","0"
"3886","0","143049.72","1","1"
"3887","1","1561.58","0","0"
"3888","0","49707.85","1","0"
"3889","1","29837.65","0","0"
"3890","0","9041.71","0","0"
"3891","1","198017.05","0","0"
"3892","0","143481.85","1","0"
"3893","1","146372.51","1","0"
"3894","0","101905.34","0","0"
"3895","0","134767.13","1","0"
"3896","1","103573.96","1","0"
"3897","1","139259.54","0","0"
"3898","0","187776.49","1","0"
"3899","0","8059.44","1","1"
"3900","0","124354.92","1","0"
"3901","1","109135.11","0","0"
"3902","1","82222.86","1","0"
"3903","1","136767.16","0","1"
"3904","0","155516.35","1","0"
"3905","1","144584.29","1","0"
"3906","0","164806.89","1","0"
"3907","1","109153.04","0","0"
"3908","1","86190.34","1","0"
"3909","1","106040.97","1","0"
"3910","1","168008.17","1","0"
"3911","0","33350.26","1","1"
"3912","1","119565.34","1","0"
"3913","0","188492.82","0","0"
"3914","0","165378.66","1","1"
"3915","1","14178.73","1","0"
"3916","1","97847.05","1","0"
"3917","1","118959.64","1","0"
"3918","1","50664.07","1","1"
"3919","0","152996.89","0","0"
"3920","0","19458.75","1","0"
"3921","0","115268.86","1","0"
"3922","0","25843.7","1","1"
"3923","0","147662.33","1","0"
"3924","0","134878.34","0","0"
"3925","0","35795.85","1","0"
"3926","0","66462.79","1","0"
"3927","1","69578.49","1","0"
"3928","1","103182.46","0","0"
"3929","1","177017.39","0","0"
"3930","0","53217.3","1","0"
"3931","1","162756.29","1","1"
"3932","1","42181.68","0","0"
"3933","1","31714.08","0","0"
"3934","0","25017.28","0","0"
"3935","0","104272.04","1","0"
"3936","0","84300.4","1","1"
"3937","0","136877.24","0","0"
"3938","1","199409.19","1","0"
"3939","0","163147.99","0","1"
"3940","0","136497.28","1","0"
"3941","0","10070.4","0","1"
"3942","0","190068.53","1","1"
"3943","1","58309.54","1","0"
"3944","1","76946.6","1","0"
"3945","1","54129.86","1","0"
"3946","1","52990.7","1","0"
"3947","1","161854.98","0","0"
"3948","1","172141.33","1","0"
"3949","1","124429.19","0","0"
"3950","0","24983.39","0","0"
"3951","1","86699.98","0","0"
"3952","0","125440.11","0","1"
"3953","0","9443.15","0","0"
"3954","0","195877.06","1","0"
"3955","1","105409.31","0","0"
"3956","0","100403.05","1","0"
"3957","1","48502.88","0","0"
"3958","0","47019.66","0","1"
"3959","1","48249.88","1","0"
"3960","1","84358.71","1","1"
"3961","1","145986.35","0","0"
"3962","0","88550.28","1","0"
"3963","0","3061","1","0"
"3964","1","43196.5","1","0"
"3965","1","55775.84","1","1"
"3966","0","134077.71","0","0"
"3967","1","198490.33","0","0"
"3968","1","116052.92","1","0"
"3969","1","123202.99","0","0"
"3970","1","85129.77","1","1"
"3971","0","180598.86","1","0"
"3972","0","198694.2","1","0"
"3973","0","42934.43","0","0"
"3974","0","114793.45","0","0"
"3975","0","63297.7","1","0"
"3976","0","61820.41","0","1"
"3977","0","102246","1","0"
"3978","0","154882.79","0","0"
"3979","0","140723.05","1","0"
"3980","0","72852.74","1","1"
"3981","1","85733.33","1","0"
"3982","1","162597.15","0","0"
"3983","0","74379.57","1","1"
"3984","1","173117.22","0","1"
"3985","1","66485.26","1","0"
"3986","1","92811.2","1","0"
"3987","1","46635.11","0","0"
"3988","1","124830.11","1","0"
"3989","1","167087.34","1","1"
"3990","1","163625.56","0","0"
"3991","1","172129.26","1","0"
"3992","0","163141.18","1","1"
"3993","0","94003.11","0","0"
"3994","1","138351.68","1","0"
"3995","1","34164.05","0","0"
"3996","0","97794.71","1","0"
"3997","0","75786.55","1","0"
"3998","0","136812.02","1","0"
"3999","1","84361.72","1","1"
"4000","1","2766.63","1","0"
"4001","0","163185.76","1","0"
"4002","0","180598.28","1","1"
"4003","1","69849.55","0","0"
"4004","1","19921.72","1","0"
"4005","1","147606.71","0","0"
"4006","1","126160.24","1","1"
"4007","0","47046.72","1","0"
"4008","0","143668.58","1","0"
"4009","0","152577.62","1","0"
"4010","0","191350.48","1","0"
"4011","1","14234.31","1","0"
"4012","1","77906.87","1","0"
"4013","1","57320.92","0","0"
"4014","0","27145.73","0","1"
"4015","1","26912.72","1","1"
"4016","1","26476.18","1","0"
"4017","1","79329.7","0","0"
"4018","0","13464.64","1","1"
"4019","0","114149.8","1","0"
"4020","1","135171.6","1","0"
"4021","0","1187.88","0","0"
"4022","0","184564.67","1","1"
"4023","1","33391.38","1","0"
"4024","0","9238.35","1","0"
"4025","0","28029.54","0","0"
"4026","1","42790.29","1","0"
"4027","1","77142.42","1","1"
"4028","1","146219.9","1","0"
"4029","0","70127.93","1","0"
"4030","0","132104.76","1","0"
"4031","1","90437.87","1","0"
"4032","1","113926.31","1","0"
"4033","1","12050.77","1","0"
"4034","0","64345.61","1","1"
"4035","1","199242.65","1","0"
"4036","0","75578.67","0","0"
"4037","0","43435.43","1","1"
"4038","0","183239.71","0","1"
"4039","0","146213.75","1","1"
"4040","1","40315.27","1","0"
"4041","0","16966.73","1","0"
"4042","0","80608.12","1","0"
"4043","1","19233.41","0","0"
"4044","0","135382.23","1","0"
"4045","1","80410.68","1","0"
"4046","0","17696.22","1","0"
"4047","0","17974.08","1","0"
"4048","1","180712.28","1","0"
"4049","1","56323.21","1","0"
"4050","1","77550.18","1","0"
"4051","1","166957.82","1","0"
"4052","1","184243.25","1","0"
"4053","1","114072.91","1","0"
"4054","0","153917.41","1","0"
"4055","0","4176.17","1","1"
"4056","1","142963.29","1","0"
"4057","1","76844.23","0","0"
"4058","0","159742.33","0","0"
"4059","0","177944.64","1","0"
"4060","1","166678.28","1","0"
"4061","0","44904.26","1","0"
"4062","0","10625.91","1","0"
"4063","1","169781.45","0","1"
"4064","1","49848.86","0","0"
"4065","1","51467.92","1","1"
"4066","0","735.79","0","0"
"4067","1","182495.7","0","0"
"4068","1","118740.37","0","0"
"4069","0","13813.24","1","0"
"4070","0","130500.65","0","0"
"4071","1","14152.15","0","0"
"4072","0","66963.15","1","0"
"4073","1","93261.69","1","0"
"4074","0","196582.28","0","0"
"4075","0","43024.64","1","0"
"4076","1","130001.13","1","0"
"4077","0","12106.82","1","1"
"4078","1","42556.33","1","0"
"4079","1","197961.93","1","0"
"4080","0","12538.92","1","0"
"4081","0","35140.49","1","1"
"4082","1","117626.9","0","0"
"4083","0","62454.01","1","1"
"4084","1","109089.04","1","0"
"4085","1","142331.39","0","0"
"4086","1","193209.11","1","0"
"4087","1","47832.82","1","0"
"4088","1","70174.03","1","0"
"4089","0","176768.59","0","0"
"4090","1","129392.75","1","0"
"4091","1","97893.32","1","0"
"4092","1","176142.09","0","0"
"4093","0","114093.73","1","0"
"4094","0","158323.81","1","1"
"4095","1","25514.77","0","0"
"4096","1","61513.87","0","0"
"4097","1","59553.34","1","0"
"4098","0","110253.2","1","0"
"4099","0","148769.08","0","0"
"4100","1","8236.78","0","0"
"4101","1","11407.58","0","0"
"4102","1","49684.09","1","0"
"4103","1","68064.83","0","0"
"4104","1","163911.32","1","0"
"4105","0","944.41","1","1"
"4106","1","185547.71","0","0"
"4107","0","140509.86","1","0"
"4108","1","164652.02","0","1"
"4109","0","73641.86","1","0"
"4110","1","40321.87","1","0"
"4111","0","173844.89","1","0"
"4112","1","145613.17","1","0"
